Id,LotArea,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,LowQualFinSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,Fence,YrSold,SalePrice
1147,11200,AllPub,Inside,1Fam,1Story,6,1985,1985,CBlock,No,1298,GasA,Y,0,2,0,3,1,5,1,Attchd,2,Y,0,NA,2006,180000
1148,12000,AllPub,Inside,1Fam,2Story,7,1941,1950,CBlock,No,704,GasA,Y,0,1,1,3,1,7,1,Attchd,1,Y,0,NA,2009,174500
1149,5700,AllPub,Inside,1Fam,1.5Fin,7,1926,1950,PConc,No,572,GasA,Y,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2008,116900
1150,9000,AllPub,Inside,1Fam,2Story,7,1920,1988,PConc,No,650,GasA,Y,0,1,0,3,1,7,0,Detchd,2,Y,0,NA,2009,143000
1151,8280,AllPub,Inside,1Fam,1Story,6,1950,1950,CBlock,No,932,GasA,Y,0,1,0,2,1,4,1,Attchd,1,Y,0,GdPrv,2007,124000
1152,17755,AllPub,Inside,1Fam,1Story,5,1959,1959,CBlock,No,1466,GasA,Y,0,1,1,3,1,6,2,Attchd,2,Y,0,NA,2006,149900
1153,14115,AllPub,Inside,1Fam,1Story,6,1956,2004,PConc,No,1073,GasA,Y,0,1,0,2,1,6,1,Attchd,2,Y,0,NA,2006,230000
1154,5890,AllPub,Corner,1Fam,1Story,6,1930,2007,BrkTil,Av,816,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,NA,2008,120500
1155,13700,AllPub,Inside,1Fam,2Story,7,1965,1988,CBlock,Gd,864,GasA,Y,0,1,2,4,1,8,2,Attchd,2,Y,0,GdPrv,2008,201800
1156,10768,AllPub,Corner,1Fam,1Story,5,1976,2004,CBlock,Gd,1437,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,218000
1157,9350,AllPub,Inside,1Fam,SLvl,5,1965,1999,PConc,Gd,1219,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,MnPrv,2008,179900
1158,5001,AllPub,Inside,Twnhs,1Story,7,2007,2008,PConc,No,1314,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2009,230000
1159,11932,AllPub,FR2,1Fam,1Story,8,2007,2008,PConc,No,1580,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2008,235128
1160,9120,AllPub,Inside,1Fam,2Story,6,1974,1974,CBlock,No,901,GasA,Y,0,2,1,4,1,8,1,Attchd,2,Y,0,NA,2008,185000
1161,2280,AllPub,Inside,Twnhs,2Story,6,1978,1978,CBlock,No,855,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2010,146000
1162,14778,AllPub,CulDSac,1Fam,1Story,6,1954,2006,CBlock,No,1296,GasA,Y,0,1,0,3,1,7,1,Detchd,2,Y,0,NA,2008,224000
1163,8724,AllPub,Inside,1Fam,1Story,5,1968,1968,CBlock,No,894,GasA,Y,0,1,0,3,1,5,1,Attchd,2,Y,0,NA,2007,129000
1164,12900,AllPub,Inside,Duplex,SFoyer,4,1969,1969,CBlock,Av,1198,GasA,Y,0,0,2,0,2,6,0,CarPort,2,Y,0,NA,2008,108959
1165,16157,AllPub,FR2,1Fam,SLvl,5,1978,1978,PConc,Gd,1360,GasA,Y,0,1,1,2,1,5,1,Attchd,2,Y,0,NA,2007,194000
1166,9541,AllPub,Inside,1Fam,1Story,7,2009,2009,PConc,No,1502,GasA,Y,0,2,0,3,1,7,0,Attchd,2,Y,0,NA,2009,233170
1167,10475,AllPub,Corner,1Fam,1Story,8,2008,2008,PConc,Av,1694,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2010,245350
1168,10852,AllPub,Inside,1Fam,2Story,6,2000,2000,PConc,No,959,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,173000
1169,13728,AllPub,Corner,1Fam,2Story,6,1935,1986,CBlock,No,1127,GasA,Y,0,2,0,4,1,7,2,Basment,2,Y,0,NA,2008,235000
1170,35760,AllPub,CulDSac,1Fam,2Story,10,1995,1996,PConc,Gd,1930,GasA,Y,0,3,1,4,1,10,1,Attchd,3,Y,0,NA,2006,625000
1171,9880,AllPub,Inside,1Fam,SLvl,6,1977,1977,CBlock,Av,1096,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,576,GdPrv,2008,171000
1172,9120,AllPub,Inside,1Fam,1Story,6,1958,1958,CBlock,No,1261,GasA,Y,0,1,0,3,1,6,1,Attchd,2,Y,0,NA,2008,163000
1173,4017,AllPub,Inside,TwnhsE,2Story,7,2006,2007,PConc,No,625,GasA,Y,0,2,1,2,1,5,0,Detchd,2,Y,0,NA,2008,171900
1174,18030,AllPub,Inside,1Fam,1.5Fin,5,1946,1994,CBlock,No,1598,GasA,Y,479,3,0,3,1,12,1,NA,0,Y,0,MnPrv,2007,200500
1175,16560,AllPub,Inside,1Fam,2Story,6,1932,1950,BrkTil,No,952,GasA,Y,0,2,1,4,1,9,1,Detchd,2,Y,0,NA,2006,239000
1176,10678,AllPub,Inside,1Fam,1.5Fin,8,1992,2000,PConc,No,1683,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2007,285000
1177,6951,AllPub,CulDSac,1Fam,1Story,5,1984,1985,CBlock,No,876,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,MnPrv,2008,119500
1178,3950,AllPub,Inside,1Fam,1.5Fin,6,1926,2004,CBlock,No,818,GasA,Y,0,1,0,3,1,5,0,Detchd,1,N,0,NA,2009,115000
1179,7681,AllPub,FR2,1Fam,1.5Fin,5,1921,1950,BrkTil,No,731,GasA,Y,0,1,1,3,1,7,1,Detchd,1,Y,0,NA,2009,154900
1180,8335,AllPub,Corner,1Fam,1Story,5,1954,1954,Slab,NA,0,GasA,Y,0,1,0,3,1,5,1,NA,0,N,0,NA,2006,93000
1181,11170,AllPub,Corner,1Fam,2Story,7,1990,1991,Wood,No,1216,GasA,Y,0,2,1,4,1,8,0,Attchd,2,Y,0,GdPrv,2006,250000
1182,5587,AllPub,Inside,TwnhsE,1Story,8,2008,2008,PConc,Gd,1600,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2008,392500
1183,15623,AllPub,Corner,1Fam,2Story,10,1996,1996,PConc,Av,2396,GasA,Y,0,3,1,4,1,10,2,Attchd,3,Y,555,MnPrv,2007,745000
1184,10800,AllPub,Inside,1Fam,1Story,5,1920,1950,BrkTil,No,1120,GasA,Y,0,1,0,2,1,5,1,Detchd,2,Y,0,NA,2006,120000
1185,35133,AllPub,Inside,1Fam,1Story,5,1963,1963,CBlock,Gd,1572,GasA,Y,0,1,1,3,1,5,2,2Types,3,Y,0,NA,2007,186700
1186,9738,AllPub,Inside,1Fam,1.5Fin,5,1924,1950,BrkTil,No,784,GasA,Y,0,1,0,4,1,7,0,Attchd,1,Y,0,NA,2006,104900
1187,10615,AllPub,Corner,2fmCon,2Story,3,1900,1970,CBlock,Mn,978,GasA,Y,0,2,0,3,2,7,0,CarPort,2,Y,0,NA,2009,95000
1188,12461,AllPub,Corner,1Fam,1Story,8,1994,1995,PConc,No,1624,GasA,Y,0,2,0,2,1,5,1,Attchd,3,Y,0,GdPrv,2006,262000
1189,8935,AllPub,Inside,1Fam,2Story,7,2002,2002,PConc,No,831,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2009,195000
1190,7500,AllPub,Inside,1Fam,2Story,7,1999,1999,PConc,No,994,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2010,189000
1191,32463,AllPub,Inside,2fmCon,1Story,4,1961,1975,CBlock,Av,1249,GasA,Y,0,1,0,3,1,7,1,2Types,4,Y,0,NA,2007,168000
1192,2645,AllPub,Inside,Twnhs,2Story,8,1999,2000,PConc,No,776,GasA,Y,0,2,1,2,1,5,0,Detchd,2,Y,0,NA,2007,174000
1193,9600,AllPub,Inside,1Fam,1.5Fin,5,1925,1994,PConc,Mn,702,GasA,Y,0,1,0,3,1,6,0,Detchd,1,P,0,GdWo,2007,125000
1194,4500,AllPub,FR2,TwnhsE,1Story,6,1999,1999,PConc,No,1224,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2009,165000
1195,9364,AllPub,Corner,1Fam,2Story,6,1969,1969,CBlock,No,663,GasA,Y,0,1,1,4,1,7,0,Attchd,1,Y,0,MnPrv,2010,158000
1196,8029,AllPub,Inside,1Fam,2Story,6,2005,2005,PConc,No,728,GasA,Y,0,2,1,3,1,8,0,Attchd,2,Y,0,NA,2008,176000
1197,14054,AllPub,Inside,1Fam,2Story,7,2006,2006,PConc,Av,879,GasA,Y,0,2,1,4,1,9,1,BuiltIn,3,Y,0,NA,2006,219210
1198,8850,AllPub,Corner,1Fam,2.5Unf,7,1916,1950,BrkTil,No,815,GasA,Y,0,1,0,3,1,7,1,Detchd,1,Y,0,NA,2006,144000
1199,9100,AllPub,Inside,1Fam,1Story,7,2001,2001,PConc,No,1212,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2009,178000
1200,11235,AllPub,Inside,1Fam,1Story,4,1963,1979,CBlock,No,1051,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,NA,2006,148000
1201,9353,AllPub,Inside,1Fam,1Story,4,1970,1970,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,NA,2006,116050
1202,10400,AllPub,Corner,1Fam,2Story,7,1998,1998,PConc,Av,866,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2009,197900
1203,6000,AllPub,Corner,1Fam,1.5Fin,5,1925,1997,BrkTil,No,884,GasA,Y,0,1,0,3,1,5,1,Detchd,1,N,0,NA,2009,117000
1204,9750,AllPub,Inside,1Fam,1Story,7,2000,2001,PConc,No,1630,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2009,213000
1205,10140,AllPub,Inside,1Fam,1Story,5,1975,1975,CBlock,No,1056,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,MnPrv,2006,153500
1206,14684,AllPub,CulDSac,1Fam,1Story,7,1990,1991,CBlock,Mn,2158,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2009,271900
1207,8900,AllPub,Inside,1Fam,1Story,4,1966,1966,CBlock,No,1056,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,MnPrv,2006,107000
1208,9135,AllPub,Inside,1Fam,1Story,6,2003,2003,PConc,Av,1682,GasA,Y,0,2,0,3,1,7,0,Attchd,2,Y,0,NA,2006,200000
1209,7763,AllPub,Inside,1Fam,1Story,5,1962,1980,CBlock,No,931,GasA,Y,0,1,0,3,1,6,0,Detchd,2,Y,0,NA,2008,140000
1210,10182,AllPub,CulDSac,1Fam,1Story,8,2006,2006,PConc,Mn,1660,GasA,Y,0,2,0,3,1,8,1,Attchd,2,Y,0,NA,2006,290000
1211,11218,AllPub,Inside,1Fam,2Story,6,1992,1992,PConc,No,1055,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,GdPrv,2010,189000
1212,12134,AllPub,Inside,1Fam,1.5Fin,8,1988,2005,Wood,Av,559,GasA,Y,0,2,0,4,1,8,0,Basment,2,Y,0,NA,2010,164000
1213,9340,AllPub,Inside,1Fam,1Story,4,1941,1950,CBlock,No,672,GasA,Y,0,1,0,2,1,4,0,Attchd,1,N,0,NA,2009,113000
1214,10246,AllPub,CulDSac,1Fam,SLvl,4,1965,2001,CBlock,Av,648,GasA,Y,0,0,0,0,1,3,0,Attchd,1,Y,0,NA,2006,145000
1215,10205,AllPub,Inside,1Fam,SFoyer,5,1962,1962,CBlock,Av,925,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2006,134500
1216,7094,AllPub,Inside,1Fam,1Story,5,1966,1966,CBlock,No,894,GasA,Y,0,1,0,3,1,5,0,Detchd,1,Y,0,MnPrv,2007,125000
1217,8930,AllPub,Inside,Duplex,1.5Fin,6,1978,1978,Slab,NA,0,GasA,Y,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2010,112000
1218,8640,AllPub,Inside,1Fam,1Story,8,2009,2009,PConc,Mn,1300,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2009,229456
1219,6240,AllPub,Inside,1Fam,1.5Fin,4,1947,1950,Slab,NA,0,GasA,N,0,1,0,2,1,3,0,NA,0,N,0,NA,2006,80500
1220,1680,AllPub,Inside,Twnhs,2Story,6,1971,1971,CBlock,No,672,GasA,Y,0,1,1,3,1,7,0,NA,0,N,0,NA,2006,91500
1221,7800,AllPub,Inside,1Fam,1Story,5,1964,1964,CBlock,No,912,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,NA,2006,115000
1222,8250,AllPub,Inside,1Fam,1Story,5,1968,1968,CBlock,No,952,GasA,Y,0,1,0,3,1,5,1,Attchd,1,Y,0,NA,2008,134000
1223,10496,AllPub,Inside,1Fam,1.5Fin,6,1949,1950,CBlock,Mn,1040,GasA,Y,0,2,0,3,1,7,1,Attchd,1,Y,0,GdWo,2007,143000
1224,10680,AllPub,Inside,1Fam,1Story,5,1951,1951,CBlock,No,2136,GasA,N,0,2,0,4,1,7,0,Detchd,2,Y,0,MnPrv,2006,137900
1225,15384,AllPub,Inside,1Fam,2Story,7,2004,2005,PConc,Av,788,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2008,184000
1226,10482,AllPub,Inside,1Fam,SLvl,6,1958,1958,CBlock,Av,588,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnWw,2007,145000
1227,14598,AllPub,CulDSac,1Fam,2Story,6,2007,2007,PConc,Mn,894,GasA,Y,0,2,1,4,1,9,1,BuiltIn,3,Y,0,NA,2008,214000
1228,8872,AllPub,Corner,1Fam,1Story,5,1965,2008,CBlock,No,912,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,NA,2008,147000
1229,8769,AllPub,Corner,TwnhsE,1Story,9,2008,2008,PConc,No,1702,GasA,Y,0,1,1,1,1,7,1,Attchd,3,Y,0,NA,2008,367294
1230,7910,AllPub,Inside,1Fam,SLvl,5,1960,1960,CBlock,No,1075,GasA,Y,0,2,0,4,1,7,0,Basment,1,Y,0,GdWo,2008,127000
1231,18890,AllPub,Inside,Duplex,1.5Fin,5,1977,1977,CBlock,No,1361,GasA,Y,0,2,2,4,2,12,1,BuiltIn,2,N,0,NA,2007,190000
1232,7728,AllPub,Inside,Duplex,SLvl,5,1962,1962,CBlock,Av,1106,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,GdWo,2006,132500
1233,9842,AllPub,FR2,Duplex,1Story,4,1962,1962,Slab,NA,0,GasA,Y,0,2,0,2,2,6,0,CarPort,2,Y,0,NA,2007,101800
1234,12160,AllPub,Inside,1Fam,1Story,5,1959,1959,CBlock,No,1188,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,MnPrv,2010,142000
1235,8525,AllPub,Inside,1Fam,2Story,5,1911,1950,PConc,Av,940,GasA,N,0,1,1,4,1,7,0,NA,0,N,0,NA,2008,130000
1236,13132,AllPub,Inside,1Fam,2Story,5,1914,1950,BrkTil,Mn,747,GasA,Y,0,1,1,4,1,9,0,Detchd,1,N,0,NA,2006,138887
1237,2628,AllPub,Inside,Twnhs,2Story,7,2003,2003,PConc,No,764,GasA,Y,0,2,1,2,1,6,0,BuiltIn,2,Y,0,NA,2010,175500
1238,12393,AllPub,FR2,1Fam,2Story,7,2004,2005,PConc,No,847,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2006,195000
1239,13072,AllPub,Inside,1Fam,1Story,6,2005,2005,PConc,No,1141,GasA,Y,0,1,1,3,1,6,0,Detchd,2,Y,0,NA,2006,142500
1240,9037,AllPub,Inside,1Fam,1Story,8,2006,2006,PConc,Av,1476,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2007,265900
1241,8158,AllPub,Inside,1Fam,2Story,7,2003,2003,PConc,No,884,GasA,Y,0,2,1,3,1,8,0,Attchd,2,Y,0,NA,2008,224900
1242,9849,AllPub,Inside,1Fam,1Story,7,2007,2007,PConc,Av,1689,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2007,248328
1243,10625,AllPub,Inside,1Fam,SFoyer,7,1974,1974,CBlock,Gd,1053,GasA,Y,0,2,0,3,1,6,2,Attchd,2,Y,0,MnPrv,2010,170000
1244,13891,AllPub,Inside,1Fam,1Story,10,2006,2006,PConc,Gd,2076,GasA,Y,0,2,1,2,1,7,1,Attchd,3,Y,0,NA,2006,465000
1245,11435,AllPub,Corner,1Fam,2Story,8,1929,1950,PConc,No,792,GasA,Y,0,1,0,3,1,7,2,Detchd,2,Y,0,NA,2006,230000
1246,12090,AllPub,Inside,1Fam,SLvl,6,1984,2003,CBlock,No,585,GasA,Y,0,3,1,3,1,7,1,BuiltIn,2,Y,0,NA,2007,178000
1247,8125,AllPub,Inside,1Fam,2Story,7,2005,2006,PConc,No,756,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2006,186500
1248,12328,AllPub,Inside,1Fam,SLvl,6,1976,1976,CBlock,Av,1012,GasA,Y,0,1,0,3,1,6,0,Attchd,3,Y,0,NA,2010,169900
1249,9600,AllPub,Inside,1Fam,2.5Unf,6,1917,1950,BrkTil,No,735,OthW,N,0,1,1,3,1,8,1,Detchd,2,P,0,NA,2008,129500
1250,7200,AllPub,Inside,1Fam,1Story,5,1950,1950,CBlock,No,876,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2007,119000
1251,11160,AllPub,Corner,1Fam,1Story,7,1968,1968,CBlock,No,2110,GasA,Y,0,2,1,3,1,8,2,Attchd,2,Y,0,NA,2010,244000
1252,3136,AllPub,Corner,TwnhsE,1Story,7,2003,2003,PConc,No,1405,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,171750
1253,9858,AllPub,Inside,1Fam,1Story,5,1968,1968,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,GdWo,2009,130000
1254,17542,AllPub,Inside,1Fam,2Story,7,1974,2003,CBlock,Gd,1192,GasA,Y,0,2,1,3,1,9,2,Attchd,2,Y,0,MnPrv,2007,294000
1255,6931,AllPub,Inside,1Fam,2Story,7,2003,2004,PConc,No,746,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2008,165400
1256,6240,AllPub,Inside,1Fam,1.5Fin,6,1931,1950,BrkTil,No,884,GasA,Y,0,1,0,3,1,6,1,Detchd,1,Y,0,NA,2007,127500
1257,14303,AllPub,Corner,1Fam,1Story,8,1994,1994,PConc,Gd,1986,GasA,Y,0,2,0,2,1,7,1,Attchd,2,Y,0,NA,2008,301500
1258,4060,AllPub,Corner,1Fam,1Story,5,1922,1950,PConc,No,864,GasA,Y,0,1,0,2,1,4,0,NA,0,Y,0,NA,2009,99900
1259,9587,AllPub,Inside,1Fam,SLvl,7,2005,2005,PConc,Gd,856,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2008,190000
1260,9750,AllPub,FR2,1Fam,1Story,6,1969,1969,CBlock,No,1054,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,NA,2008,151000
1261,24682,AllPub,CulDSac,1Fam,2Story,6,1999,1999,PConc,No,841,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2009,181000
1262,9600,AllPub,Inside,1Fam,1Story,5,1956,1956,CBlock,No,1050,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,NA,2009,128900
1263,11250,AllPub,Inside,1Fam,1.5Fin,4,1957,1989,CBlock,Av,1104,GasA,Y,0,1,0,5,1,8,2,Attchd,1,Y,0,NA,2009,161500
1264,13515,AllPub,Inside,1Fam,2Story,6,1919,1950,PConc,No,764,GasA,Y,0,1,0,3,1,8,1,Detchd,2,N,0,GdPrv,2007,180500
1265,4060,AllPub,Inside,TwnhsE,1Story,6,1998,1999,PConc,No,1405,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2008,181000
1266,3735,AllPub,FR3,TwnhsE,2Story,7,1999,1999,PConc,No,691,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2006,183900
1267,10120,AllPub,Inside,2fmCon,2.5Unf,7,1910,1950,CBlock,No,925,GasA,N,0,1,1,4,2,9,1,Detchd,1,N,0,MnPrv,2007,122000
1268,13214,AllPub,Inside,1Fam,1Story,9,2008,2009,PConc,Gd,2002,GasA,Y,0,2,0,3,1,10,1,Attchd,3,Y,0,NA,2010,378500
1269,14100,AllPub,Inside,1Fam,1.5Fin,8,1935,1997,CBlock,Mn,728,GasA,Y,0,3,1,4,1,11,2,BuiltIn,3,Y,0,GdWo,2008,381000
1270,11344,AllPub,Inside,1Fam,1.5Fin,5,1958,1958,CBlock,No,874,GasW,Y,0,1,1,3,1,7,0,Attchd,1,Y,0,GdWo,2007,144000
1271,23595,AllPub,Inside,1Fam,1Story,7,1979,1979,PConc,Gd,1332,GasA,Y,0,0,1,0,1,4,1,Attchd,2,Y,0,NA,2010,260000
1272,9156,AllPub,Inside,1Fam,1Story,6,1968,1968,CBlock,No,1489,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,185750
1273,13526,AllPub,CulDSac,1Fam,1Story,5,1965,1965,CBlock,No,935,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,MnPrv,2006,137000
1274,11512,AllPub,Corner,1Fam,SLvl,6,1959,2006,CBlock,Av,1019,GasA,Y,0,1,0,2,1,5,1,Basment,1,Y,0,GdPrv,2008,177000
1275,5362,AllPub,Corner,1Fam,1.5Fin,5,1910,2003,PConc,No,661,GasA,Y,0,2,0,3,1,8,1,Detchd,2,Y,0,NA,2007,139000
1276,11345,AllPub,Corner,Duplex,2Story,5,1948,1950,CBlock,No,928,GasA,Y,0,2,0,4,2,10,0,Detchd,2,Y,0,NA,2007,137000
1277,12936,AllPub,CulDSac,1Fam,2Story,6,1972,1972,CBlock,No,723,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,NA,2009,162000
1278,17871,AllPub,CulDSac,1Fam,SLvl,6,1967,1976,CBlock,Av,1680,GasA,Y,0,1,1,3,1,7,1,Attchd,2,Y,0,NA,2009,197900
1279,9473,AllPub,Inside,1Fam,2Story,8,2002,2002,PConc,No,1128,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2008,237000
1280,7500,AllPub,Inside,1Fam,1.5Fin,4,1920,1950,CBlock,No,698,GasA,Y,0,1,0,2,1,6,0,Detchd,2,Y,0,NA,2010,68400
1281,9808,AllPub,Inside,1Fam,1Story,7,2002,2002,PConc,No,1573,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2009,227000
1282,8049,AllPub,CulDSac,1Fam,1Story,7,1990,1990,CBlock,No,1309,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,180000
1283,8800,AllPub,Inside,1Fam,1Story,5,1977,2008,CBlock,Mn,1040,GasA,Y,0,2,0,3,1,5,0,Detchd,2,Y,0,NA,2009,150500
1284,9400,AllPub,Corner,Duplex,2Story,6,1971,1971,CBlock,Av,912,GasA,Y,0,2,2,4,2,8,0,NA,0,Y,0,NA,2010,139000
1285,9638,AllPub,Inside,1Fam,1.5Fin,6,1919,1990,PConc,No,804,GasA,Y,0,2,0,4,1,10,1,Detchd,1,Y,0,NA,2010,169000
1286,6000,AllPub,Inside,1Fam,1.5Fin,6,1939,1950,CBlock,No,780,GasA,Y,0,1,0,4,1,6,1,Detchd,1,Y,0,NA,2009,132500
1287,9790,AllPub,Inside,1Fam,1Story,6,1963,1963,CBlock,No,1328,GasA,Y,0,1,1,3,1,6,2,Attchd,2,Y,0,NA,2010,143000
1288,36500,AllPub,Inside,1Fam,1Story,5,1964,1964,CBlock,Av,1624,GasA,Y,0,2,0,4,1,7,0,Attchd,2,N,0,NA,2006,190000
1289,5664,AllPub,Inside,TwnhsE,1Story,8,2000,2000,PConc,No,1501,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2009,278000
1290,11065,AllPub,Inside,1Fam,2Story,8,2006,2006,PConc,Mn,1085,GasA,Y,0,2,1,3,1,8,1,BuiltIn,3,Y,0,NA,2006,281000
1291,14112,AllPub,Corner,1Fam,SLvl,5,1964,1964,PConc,Av,1152,GasA,Y,0,1,0,3,1,6,1,Attchd,2,Y,0,NA,2010,180500
1292,1680,AllPub,Inside,Twnhs,2Story,5,1972,1972,CBlock,No,630,GasA,Y,0,2,1,3,1,6,0,Detchd,1,Y,0,NA,2009,119500
1293,6600,AllPub,Corner,1Fam,2Story,5,1892,1965,Stone,No,994,GasA,N,0,2,0,4,2,11,0,Attchd,1,Y,0,NA,2009,107500
1294,10140,AllPub,Inside,1Fam,2Story,7,1976,1976,PConc,No,832,GasA,Y,0,2,1,4,1,8,1,Attchd,2,Y,0,GdWo,2006,162900
1295,8172,AllPub,Inside,1Fam,1Story,5,1955,1990,CBlock,No,864,GasA,Y,0,1,0,2,1,5,0,Detchd,2,N,0,NA,2006,115000
1296,8400,AllPub,Inside,1Fam,1Story,5,1968,1968,CBlock,Av,1052,GasA,Y,0,1,1,3,1,5,0,Attchd,1,Y,0,GdWo,2006,138500
1297,8700,AllPub,Inside,1Fam,1Story,5,1963,1963,CBlock,Mn,1120,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,MnPrv,2008,155000
1298,3675,AllPub,Inside,TwnhsE,SFoyer,6,2005,2006,PConc,Gd,547,GasA,Y,0,2,0,2,1,5,0,Basment,2,Y,0,NA,2006,140000
1299,63887,AllPub,Corner,1Fam,2Story,10,2008,2008,PConc,Gd,6110,GasA,Y,0,2,1,3,1,12,3,Attchd,2,Y,480,NA,2008,160000
1300,7500,AllPub,Inside,1Fam,1Story,5,1959,1994,CBlock,No,1246,GasA,Y,0,1,1,3,1,6,0,Attchd,1,Y,0,GdPrv,2010,154000
1301,10762,AllPub,CulDSac,1Fam,2Story,7,1999,1999,PConc,No,978,GasA,Y,0,2,1,3,1,9,1,Attchd,2,Y,0,NA,2009,225000
1302,7500,AllPub,Inside,1Fam,2Story,6,1942,1950,CBlock,No,771,GasA,Y,0,1,0,3,1,7,2,Attchd,1,P,0,NA,2009,177500
1303,10120,AllPub,Inside,1Fam,2Story,8,1994,1994,PConc,No,1165,GasA,Y,0,2,1,4,1,8,1,Attchd,3,Y,0,NA,2006,290000
1304,8688,AllPub,Inside,1Fam,1Story,7,2005,2005,PConc,Av,1616,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2006,232000
1305,3363,AllPub,Inside,TwnhsE,2Story,7,2004,2004,PConc,No,976,GasA,Y,0,2,0,3,1,7,0,Detchd,2,Y,0,NA,2006,130000
1306,13173,AllPub,Corner,1Fam,1Story,9,2006,2007,PConc,No,1652,GasA,Y,0,2,0,2,1,6,2,Attchd,2,Y,0,NA,2009,325000
1307,6955,AllPub,Inside,TwnhsE,1Story,7,2005,2006,PConc,No,1368,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,202500
1308,8072,AllPub,Inside,1Fam,1Story,5,1994,1995,PConc,No,990,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2009,138000
